Rank(w), Word, Freq(w), r*P(w), log(r), log(Freq(w)) 
12597,bestreaked,1,0.07329376854599406,4.1002671293576025,0.0,
12598,Snatching,1,0.07329958689707337,4.100301604013854,0.0,
12599,bladders,1,0.07330540524815267,4.100336075933696,0.0,
12600,disgust,1,0.07331122359923198,4.1003705451175625,0.0,
12601,oats,1,0.07331704195031129,4.100405011565889,0.0,
12602,embarked,1,0.07332286030139058,4.100439475279108,0.0,
12603,predecessor,1,0.07332867865246989,4.1004739362576546,0.0,
12604,robed,1,0.0733344970035492,4.100508394501962,0.0,
12605,unimaginative,1,0.0733403153546285,4.100542850012465,0.0,
12606,abstained,1,0.0733461337057078,4.100577302789596,0.0,
12607,gloomiest,1,0.0733519520567871,4.10061175283379,0.0,
12608,trodden,1,0.07335777040786641,4.10064620014548,0.0,
12609,hilarity,1,0.07336358875894572,4.1006806447251,0.0,
12610,mysteriously,1,0.07336940711002501,4.100715086573081,0.0,
12611,begrimed,1,0.07337522546110432,4.10074952568986,0.0,
12612,individualizing,1,0.07338104381218363,4.100783962075867,0.0,
12613,regardless,1,0.07338686216326293,4.100818395731537,0.0,
12614,courts,1,0.07339268051434224,4.100852826657301,0.0,
12615,spavined,1,0.07339849886542155,4.1008872548535935,0.0,
12616,saline,1,0.07340431721650084,4.100921680320846,0.0,
12617,clumsily,1,0.07341013556758015,4.1009561030594925,0.0,
12618,auxiliary,1,0.07341595391865945,4.100990523069965,0.0,
12619,Jeremy,1,0.07342177226973876,4.101024940352695,0.0,
12620,emptying,1,0.07342759062081806,4.101059354908116,0.0,
12621,elected,1,0.07343340897189736,4.101093766736659,0.0,
12622,stolidly,1,0.07343922732297667,4.101128175838757,0.0,
12623,jalap,1,0.07344504567405598,4.101162582214841,0.0,
12624,hawser,1,0.07345086402513527,4.101196985865345,0.0,
12625,Van,1,0.07345668237621458,4.101231386790699,0.0,
12626,retentive,1,0.07346250072729389,4.101265784991335,0.0,
12627,maxim,1,0.07346831907837319,4.1013001804676845,0.0,
12628,religionists,1,0.0734741374294525,4.101334573220179,0.0,
12629,outcries,1,0.07347995578053179,4.101368963249251,0.0,
12630,growl,1,0.0734857741316111,4.101403350555331,0.0,
12631,bleaching,1,0.07349159248269041,4.101437735138849,0.0,
12632,reservoirs,1,0.0734974108337697,4.101472117000238,0.0,
12633,stiffening,1,0.07350322918484901,4.101506496139928,0.0,
12634,finite,1,0.07350904753592832,4.101540872558349,0.0,
12635,Hedgehog,1,0.07351486588700762,4.101575246255933,0.0,
12636,solitaries,1,0.07352068423808693,4.101609617233112,0.0,
12637,Emboldened,1,0.07352650258916624,4.1016439854903135,0.0,
12638,CAPTAIN,1,0.07353232094024553,4.101678351027969,0.0,
12639,woodpecker,1,0.07353813929132484,4.10171271384651,0.0,
12640,petulance,1,0.07354395764240414,4.101747073946366,0.0,
12641,slowness,1,0.07354977599348345,4.101781431327967,0.0,
12642,mizentop,1,0.07355559434456276,4.101815785991744,0.0,
12643,quivered,1,0.07356141269564205,4.101850137938126,0.0,
12644,groupings,1,0.07356723104672136,4.101884487167542,0.0,
12645,reddened,1,0.07357304939780067,4.101918833680424,0.0,
12646,deficiency,1,0.07357886774887996,4.101953177477199,0.0,
12647,protruded,1,0.07358468609995927,4.1019875185583,0.0,
12648,exquisitely,1,0.07359050445103858,4.102021856924153,0.0,
12649,slaughter,1,0.07359632280211788,4.102056192575189,0.0,
12650,bathing,1,0.07360214115319719,4.102090525511836,0.0,
12651,hues,1,0.07360795950427648,4.102124855734526,0.0,
12652,wherewith,1,0.07361377785535579,4.1021591832436854,0.0,
12653,consistency,1,0.0736195962064351,4.102193508039743,0.0,
12654,twitching,1,0.0736254145575144,4.10222783012313,0.0,
12655,lave,1,0.0736312329085937,4.1022621494942735,0.0,
12656,monied,1,0.07363705125967301,4.102296466153601,0.0,
12657,subtract,1,0.07364286961075231,4.102330780101544,0.0,
12658,Quog,1,0.07364868796183162,4.102365091338528,0.0,
12659,excuse,1,0.07365450631291093,4.102399399864983,0.0,
12660,refiningly,1,0.07366032466399022,4.102433705681336,0.0,
12661,chuckled,1,0.07366614301506953,4.1024680087880165,0.0,
12662,Orientals,1,0.07367196136614883,4.102502309185453,0.0,
12663,transcribe,1,0.07367777971722814,4.102536606874071,0.0,
12664,swerved,1,0.07368359806830745,4.1025709018543,0.0,
12665,renowned,1,0.07368941641938674,4.102605194126567,0.0,
12666,unintermitted,1,0.07369523477046605,4.1026394836913,0.0,
12667,GLOBE,1,0.07370105312154536,4.102673770548927,0.0,
12668,bulls,1,0.07370687147262465,4.102708054699875,0.0,
12669,SENTENCE,1,0.07371268982370396,4.10274233614457,0.0,
12670,whipped,1,0.07371850817478327,4.1027766148834415,0.0,
12671,budged,1,0.07372432652586257,4.102810890916915,0.0,
12672,roundingly,1,0.07373014487694188,4.1028451642454185,0.0,
12673,spiralizing,1,0.07373596322802117,4.102879434869378,0.0,
12674,reaping,1,0.07374178157910048,4.102913702789221,0.0,
12675,expired,1,0.07374759993017979,4.102947968005374,0.0,
12676,gallows,1,0.07375341828125909,4.102982230518263,0.0,
12677,unmannerly,1,0.0737592366323384,4.103016490328315,0.0,
12678,assail,1,0.0737650549834177,4.103050747435957,0.0,
12679,crystalline,1,0.073770873334497,4.103085001841614,0.0,
12680,dome,1,0.07377669168557631,4.103119253545714,0.0,
12681,tingles,1,0.07378251003665562,4.103153502548682,0.0,
12682,observations,1,0.07378832838773491,4.103187748850943,0.0,
12683,legislative,1,0.07379414673881422,4.103221992452924,0.0,
12684,ointment,1,0.07379996508989352,4.103256233355051,0.0,
12685,DEAD,1,0.07380578344097283,4.10329047155775,0.0,
12686,noiselessness,1,0.07381160179205214,4.103324707061445,0.0,
12687,Seated,1,0.07381742014313143,4.103358939866562,0.0,
12688,cape,1,0.07382323849421074,4.103393169973528,0.0,
12689,partial,1,0.07382905684529005,4.1034273973827675,0.0,
12690,searching,1,0.07383487519636935,4.103461622094705,0.0,
12691,levers,1,0.07384069354744865,4.103495844109766,0.0,
12692,begun,1,0.07384651189852796,4.103530063428375,0.0,
12693,rosy,1,0.07385233024960726,4.103564280050957,0.0,
12694,Isles,1,0.07385814860068657,4.1035984939779375,0.0,
12695,circumambient,1,0.07386396695176586,4.103632705209741,0.0,
12696,adjacent,1,0.07386978530284517,4.103666913746792,0.0,
12697,giddily,1,0.07387560365392448,4.103701119589514,0.0,
12698,responsibilities,1,0.07388142200500378,4.103735322738333,0.0,
12699,vomit,1,0.07388724035608309,4.103769523193673,0.0,
12700,noticing,1,0.0738930587071624,4.103803720955957,0.0,
12701,solecism,1,0.07389887705824169,4.1038379160256095,0.0,
12702,library,1,0.073904695409321,4.103872108403055,0.0,
12703,wrinkling,1,0.07391051376040031,4.103906298088718,0.0,
12704,imbecile,1,0.0739163321114796,4.1039404850830214,0.0,
12705,lounges,1,0.07392215046255891,4.103974669386388,0.0,
12706,wat,1,0.07392796881363821,4.104008850999243,0.0,
12707,extract,1,0.07393378716471752,4.104043029922009,0.0,
12708,conjured,1,0.07393960551579683,4.10407720615511,0.0,
12709,pirouetting,1,0.07394542386687612,4.104111379698969,0.0,
12710,presentiment,1,0.07395124221795543,4.1041455505540085,0.0,
12711,warmly,1,0.07395706056903474,4.104179718720652,0.0,
12712,frowned,1,0.07396287892011404,4.104213884199323,0.0,
12713,feigned,1,0.07396869727119335,4.1042480469904445,0.0,
12714,dumfoundered,1,0.07397451562227265,4.104282207094438,0.0,
12715,larders,1,0.07398033397335195,4.104316364511727,0.0,
12716,HEAD,1,0.07398615232443126,4.104350519242735,0.0,
12717,sleek,1,0.07399197067551055,4.1043846712878835,0.0,
12718,THEM,1,0.07399778902658986,4.104418820647595,0.0,
12719,circumventing,1,0.07400360737766917,4.104452967322291,0.0,
12720,splits,1,0.07400942572874847,4.104487111312395,0.0,
12721,growlingly,1,0.07401524407982778,4.104521252618328,0.0,
12722,Light,1,0.07402106243090709,4.104555391240513,0.0,
12723,allures,1,0.07402688078198638,4.104589527179372,0.0,
12724,persuasiveness,1,0.07403269913306569,4.104623660435326,0.0,
12725,quarantine,1,0.074038517484145,4.104657791008797,0.0,
12726,beats,1,0.0740443358352243,4.104691918900206,0.0,
12727,Avast,1,0.0740501541863036,4.104726044109975,0.0,
12728,crick,1,0.0740559725373829,4.104760166638525,0.0,
12729,sanctum,1,0.07406179088846221,4.104794286486278,0.0,
12730,saucers,1,0.07406760923954152,4.104828403653656,0.0,
12731,unstreaked,1,0.07407342759062081,4.104862518141077,0.0,
12732,insider,1,0.07407924594170012,4.104896629948965,0.0,
12733,appropriate,1,0.07408506429277943,4.104930739077741,0.0,
12734,busying,1,0.07409088264385873,4.104964845527823,0.0,
12735,remarked,1,0.07409670099493804,4.104998949299634,0.0,
12736,feasted,1,0.07410251934601735,4.105033050393594,0.0,
12737,capturing,1,0.07410833769709664,4.105067148810123,0.0,
12738,pants,1,0.07411415604817595,4.105101244549642,0.0,
12739,unsignifying,1,0.07411997439925525,4.105135337612571,0.0,
12740,Watts,1,0.07412579275033455,4.105169427999332,0.0,
12741,underived,1,0.07413161110141386,4.1052035157103415,0.0,
12742,tigress,1,0.07413742945249316,4.1052376007460225,0.0,
12743,recommends,1,0.07414324780357247,4.1052716831067935,0.0,
12744,gambol,1,0.07414906615465178,4.105305762793075,0.0,
12745,transports,1,0.07415488450573107,4.1053398398052865,0.0,
12746,invincible,1,0.07416070285681038,4.105373914143847,0.0,
12747,deliberating,1,0.07416652120788969,4.105407985809177,0.0,
12748,mystically,1,0.07417233955896899,4.105442054801695,0.0,
12749,resorting,1,0.0741781579100483,4.105476121121821,0.0,
12750,Sheffield,1,0.07418397626112759,4.105510184769974,0.0,
12751,gaffs,1,0.0741897946122069,4.105544245746573,0.0,
12752,execrations,1,0.07419561296328621,4.105578304052037,0.0,
12753,lulled,1,0.0742014313143655,4.105612359686785,0.0,
12754,errand,1,0.07420724966544481,4.105646412651236,0.0,
12755,horrified,1,0.07421306801652412,4.105680462945809,0.0,
12756,FLASK,1,0.07421888636760342,4.105714510570921,0.0,
12757,pliable,1,0.07422470471868273,4.1057485555269935,0.0,
12758,interluding,1,0.07423052306976204,4.105782597814442,0.0,
12759,barred,1,0.07423634142084133,4.105816637433685,0.0,
12760,proves,1,0.07424215977192064,4.1058506743851435,0.0,
12761,reproach,1,0.07424797812299994,4.105884708669233,0.0,
12762,traceable,1,0.07425379647407924,4.105918740286373,0.0,
12763,evolved,1,0.07425961482515855,4.10595276923698,0.0,
12764,gripping,1,0.07426543317623785,4.105986795521472,0.0,
12765,returne,1,0.07427125152731716,4.106020819140269,0.0,
12766,mammiferous,1,0.07427706987839647,4.106054840093787,0.0,
12767,nipper,1,0.07428288822947576,4.106088858382442,0.0,
12768,allegorical,1,0.07428870658055507,4.106122874006654,0.0,
12769,WILLIS,1,0.07429452493163438,4.106156886966839,0.0,
12770,Dunfermline,1,0.07430034328271368,4.106190897263415,0.0,
12771,sweat,1,0.07430616163379299,4.1062249048967985,0.0,
12772,Rains,1,0.07431197998487228,4.106258909867408,0.0,
12773,Saul,1,0.07431779833595159,4.1062929121756575,0.0,
12774,recentest,1,0.0743236166870309,4.1063269118219665,0.0,
12775,policemen,1,0.0743294350381102,4.10636090880675,0.0,
12776,Threading,1,0.0743352533891895,4.106394903130426,0.0,
12777,housed,1,0.07434107174026881,4.106428894793411,0.0,
12778,CHACE,1,0.07434689009134811,4.106462883796121,0.0,
12779,Finding,1,0.07435270844242742,4.106496870138972,0.0,
12780,tips,1,0.07435852679350673,4.106530853822381,0.0,
12781,avail,1,0.07436434514458602,4.106564834846764,0.0,
12782,HORRID,1,0.07437016349566533,4.106598813212537,0.0,
12783,howdah,1,0.07437598184674463,4.106632788920115,0.0,
12784,befogged,1,0.07438180019782394,4.106666761969916,0.0,
12785,hob,1,0.07438761854890324,4.106700732362354,0.0,
12786,invocations,1,0.07439343689998254,4.106734700097846,0.0,
12787,scepticism,1,0.07439925525106185,4.106768665176806,0.0,
12788,vestibule,1,0.07440507360214116,4.1068026275996505,0.0,
12789,consulting,1,0.07441089195322045,4.106836587366795,0.0,
12790,unsay,1,0.07441671030429976,4.106870544478654,0.0,
12791,unhaunted,1,0.07442252865537907,4.106904498935643,0.0,
12792,lizard,1,0.07442834700645837,4.106938450738178,0.0,
12793,enhance,1,0.07443416535753768,4.106972399886674,0.0,
12794,ascertaining,1,0.07443998370861697,4.107006346381544,0.0,
12795,MOUNTED,1,0.07444580205969628,4.107040290223204,0.0,
12796,rearward,1,0.07445162041077559,4.10707423141207,0.0,
12797,Flounders,1,0.07445743876185489,4.107108169948554,0.0,
12798,Pole,1,0.0744632571129342,4.107142105833073,0.0,
12799,boundary,1,0.0744690754640135,4.107176039066039,0.0,
12800,dun,1,0.0744748938150928,4.107209969647869,0.0,
12801,Horned,1,0.07448071216617211,4.107243897578974,0.0,
12802,assails,1,0.07448653051725142,4.107277822859771,0.0,
12803,heralding,1,0.07449234886833071,4.107311745490674,0.0,
12804,pedigree,1,0.07449816721941002,4.107345665472095,0.0,
12805,unendurable,1,0.07450398557048932,4.107379582804448,0.0,
12806,sideway,1,0.07450980392156863,4.107413497488149,0.0,
12807,GOOD,1,0.07451562227264794,4.107447409523609,0.0,
12808,legitimately,1,0.07452144062372723,4.107481318911243,0.0,
12809,aorta,1,0.07452725897480654,4.107515225651465,0.0,
12810,Midnight,1,0.07453307732588585,4.107549129744687,0.0,
12811,feelest,1,0.07453889567696514,4.1075830311913215,0.0,
12812,Other,1,0.07454471402804445,4.107616929991784,0.0,
12813,bumpers,1,0.07455053237912376,4.107650826146487,0.0,
12814,revengeful,1,0.07455635073020306,4.1076847196558415,0.0,
12815,rowed,1,0.07456216908128237,4.107718610520263,0.0,
12816,repair,1,0.07456798743236166,4.107752498740163,0.0,
12817,MARBLE,1,0.07457380578344097,4.107786384315953,0.0,
12818,bedstead,1,0.07457962413452028,4.107820267248048,0.0,
12819,obscure,1,0.07458544248559958,4.107854147536859,0.0,
12820,demigod,1,0.07459126083667889,4.107888025182799,0.0,
12821,seethingly,1,0.0745970791877582,4.1079219001862795,0.0,
12822,upstairs,1,0.07460289753883749,4.107955772547713,0.0,
12823,dispenses,1,0.0746087158899168,4.107989642267512,0.0,
12824,authoritatively,1,0.07461453424099611,4.108023509346088,0.0,
12825,compose,1,0.0746203525920754,4.108057373783854,0.0,
12826,arise,1,0.07462617094315471,4.10809123558122,0.0,
12827,ink,1,0.07463198929423401,4.108125094738599,0.0,
12828,enjoining,1,0.07463780764531332,4.108158951256403,0.0,
12829,battled,1,0.07464362599639263,4.108192805135042,0.0,
12830,refuses,1,0.07464944434747192,4.108226656374929,0.0,
12831,pensive,1,0.07465526269855123,4.1082605049764735,0.0,
12832,swathed,1,0.07466108104963054,4.108294350940088,0.0,
12833,shears,1,0.07466689940070984,4.108328194266184,0.0,
12834,Berlin,1,0.07467271775178914,4.108362034955172,0.0,
12835,affirms,1,0.07467853610286845,4.108395873007463,0.0,
12836,crop,1,0.07468435445394775,4.108429708423467,0.0,
12837,mixing,1,0.07469017280502706,4.108463541203595,0.0,
12838,auger,1,0.07469599115610635,4.1084973713482595,0.0,
12839,chipped,1,0.07470180950718566,4.108531198857869,0.0,
12840,unchallenged,1,0.07470762785826497,4.108565023732835,0.0,
12841,gudgeons,1,0.07471344620934427,4.1085988459735665,0.0,
12842,resign,1,0.07471926456042358,4.108632665580476,0.0,
12843,Provoke,1,0.07472508291150289,4.108666482553972,0.0,
12844,unoutgrown,1,0.07473090126258218,4.108700296894465,0.0,
12845,unfeatured,1,0.07473671961366149,4.1087341086023645,0.0,
12846,encamp,1,0.0747425379647408,4.108767917678082,0.0,
12847,daintiness,1,0.0747483563158201,4.108801724122026,0.0,
12848,World,1,0.0747541746668994,4.108835527934605,0.0,
12849,experimental,1,0.0747599930179787,4.1088693291162315,0.0,
12850,frankincense,1,0.07476581136905801,4.108903127667313,0.0,
12851,steeped,1,0.07477162972013732,4.10893692358826,0.0,
12852,Pactolus,1,0.07477744807121661,4.1089707168794805,0.0,
12853,mask,1,0.07478326642229592,4.109004507541385,0.0,
12854,Physiognomically,1,0.07478908477337523,4.109038295574381,0.0,
12855,freebooting,1,0.07479490312445453,4.109072080978879,0.0,
12856,melodious,1,0.07480072147553384,4.109105863755288,0.0,
12857,approaches,1,0.07480653982661314,4.109139643904016,0.0,
12858,whereat,1,0.07481235817769244,4.1091734214254725,0.0,
12859,unsullied,1,0.07481817652877175,4.109207196320066,0.0,
12860,overclouded,1,0.07482399487985104,4.109240968588203,0.0,
12861,unaccounted,1,0.07482981323093035,4.109274738230295,0.0,
12862,perpetuates,1,0.07483563158200966,4.109308505246749,0.0,
12863,unprepared,1,0.07484144993308896,4.109342269637973,0.0,
12864,Wife,1,0.07484726828416827,4.109376031404376,0.0,
12865,climax,1,0.07485308663524758,4.109409790546366,0.0,
12866,animating,1,0.07485890498632687,4.109443547064349,0.0,
12867,buffaloes,1,0.07486472333740618,4.109477300958735,0.0,
12868,bartering,1,0.07487054168848549,4.109511052229932,0.0,
12869,midmost,1,0.07487636003956478,4.109544800878346,0.0,
12870,inventive,1,0.0748821783906441,4.109578546904387,0.0,
12871,imposingly,1,0.07488799674172339,4.109612290308459,0.0,
12872,marring,1,0.0748938150928027,4.109646031090973,0.0,
12873,bet,1,0.07489963344388201,4.109679769252335,0.0,
12874,delude,1,0.0749054517949613,4.109713504792951,0.0,
12875,plumes,1,0.07491127014604061,4.109747237713228,0.0,
12876,erection,1,0.07491708849711992,4.109780968013576,0.0,
12877,Hampshire,1,0.07492290684819922,4.109814695694399,0.0,
12878,Short,1,0.07492872519927853,4.109848420756105,0.0,
12879,unprofessional,1,0.07493454355035783,4.109882143199101,0.0,
12880,decree,1,0.07494036190143713,4.109915863023793,0.0,
12881,SORTS,1,0.07494618025251644,4.109949580230588,0.0,
12882,mutes,1,0.07495199860359573,4.109983294819893,0.0,
12883,bandbox,1,0.07495781695467504,4.110017006792112,0.0,
12884,licensed,1,0.07496363530575435,4.110050716147653,0.0,
12885,abominable,1,0.07496945365683365,4.110084422886923,0.0,
12886,section,1,0.07497527200791296,4.1101181270103275,0.0,
12887,nostril,1,0.07498109035899227,4.110151828518272,0.0,
12888,gross,1,0.07498690871007156,4.110185527411161,0.0,
12889,reverse,1,0.07499272706115087,4.110219223689404,0.0,
12890,scrupulously,1,0.07499854541223018,4.110252917353403,0.0,
12891,wretchedly,1,0.07500436376330948,4.110286608403565,0.0,
12892,Sherry,1,0.07501018211438878,4.110320296840297,0.0,
12893,sloped,1,0.07501600046546808,4.1103539826640025,0.0,
12894,tapped,1,0.07502181881654739,4.110387665875087,0.0,
12895,fissures,1,0.0750276371676267,4.110421346473957,0.0,
12896,MATE,1,0.075033455518706,4.110455024461015,0.0,
12897,babbling,1,0.0750392738697853,4.11048869983667,0.0,
12898,grated,1,0.07504509222086461,4.110522372601323,0.0,
12899,steerer,1,0.07505091057194391,4.110556042755381,0.0,
12900,ironical,1,0.07505672892302322,4.110589710299249,0.0,
12901,Sailors,1,0.07506254727410253,4.110623375233331,0.0,
12902,crescent,1,0.07506836562518182,4.110657037558031,0.0,
12903,Cabaco,1,0.07507418397626113,4.110690697273754,0.0,
12904,blunder,1,0.07508000232734043,4.110724354380905,0.0,
12905,unicorns,1,0.07508582067841973,4.110758008879888,0.0,
12906,mout,1,0.07509163902949904,4.110791660771106,0.0,
12907,wreak,1,0.07509745738057834,4.110825310054965,0.0,
12908,Nelson,1,0.07510327573165765,4.110858956731867,0.0,
